Unnamed: 0,Date,Price,MarketCap,realized_cap,ZScore
1313,2014-03-22,564.700026703682,7085892528.945024,4162751659.363574,1.0844146206425396
1314,2014-03-23,558.958861691408,7016842448.240292,4164115244.117803,1.0568209723062678
1315,2014-03-24,585.023250518995,7346789142.039174,4168786761.9745374,1.175453805666421
1316,2014-03-25,583.771189094097,7333356912.842953,4173980571.703646,1.1667319868662325
1317,2014-03-26,579.243850400994,7278786798.28699,4176445140.199313,1.143923840148148
1318,2014-03-27,483.164012612507,6073535818.787692,4167819821.651271,0.7021045364176421
1319,2014-03-28,498.661328949153,6270511527.94418,4162669269.4159927,0.7758473093521184
1320,2014-03-29,489.517023547633,6157666361.040482,4162378993.197367,0.733779274543408
1321,2014-03-30,458.966328275862,5774973567.610158,4156068011.0750265,0.5949574410731454
1322,2014-03-31,455.355354056108,5731587349.5838785,4147642605.47881,0.5817267693969872
1323,2014-04-01,479.008465867913,6031358361.926981,4147130268.405988,0.6914599278742523
1324,2014-04-02,439.011492524839,5529905011.101013,4141007124.120495,0.5094020801910379
1325,2014-04-03,449.441151519579,5663571907.469321,4141568568.171836,0.5578770109245524
1326,2014-04-04,449.719869736996,5669276521.769011,4140111672.7352366,0.5601571722568573
1327,2014-04-05,461.675331482174,5821963601.518176,4127488241.339292,0.6202900883949494
1328,2014-04-06,458.633480544535,5785335636.631709,4129103633.385556,0.6058897149823553
1329,2014-04-07,448.655275066394,5661161334.686798,4128067208.615642,0.5605053691251428
1330,2014-04-08,452.803098796026,5715015733.676828,4126262749.544168,0.5804927868964682
1331,2014-04-09,442.837984932203,5591024320.938602,4127997725.63857,0.5342533406633906
1332,2014-04-10,366.911866063413,4633845461.218517,4107178791.264351,0.1922855926718525
1333,2014-04-11,421.943528071303,5330640356.216685,4098873033.520581,0.4495144119590117
1334,2014-04-12,424.274212647575,5361792856.283559,4099360593.6763535,0.4604925017858591
1335,2014-04-13,416.362321654004,5263752314.9972105,4100171319.590207,0.4242567804936092
1336,2014-04-14,461.108246586649,5831665875.461733,4104036865.909784,0.6295011942188711
1337,2014-04-15,521.615299606078,6599275845.608577,4110575374.733008,0.9058805671921658
1338,2014-04-16,531.481846731999,6726216239.615346,4131351826.0814776,0.9434924307706832
1339,2014-04-17,499.837551544721,6327850833.797161,4136390803.5912185,0.7961130612309156
1340,2014-04-18,483.020013533606,6116875997.19974,4133888196.5239263,0.7198220698032618
1341,2014-04-19,504.365595178488,6389197343.238987,4136761212.815205,0.8168940971353467
1342,2014-04-20,501.55718444916,6355852915.912102,4136006669.641853,0.8043658484527008
1343,2014-04-21,498.084530300994,6313975921.163086,4137840853.214811,0.787852671145764
1344,2014-04-22,489.503510029223,6207083079.182655,4136765829.1319575,0.7489431803528884
1345,2014-04-23,490.63296754332,6223428873.481234,4145340353.302044,0.7511510153087645
1346,2014-04-24,503.291801028638,6385899644.283796,4148996973.87312,0.8078472517675355
1347,2014-04-25,466.426171344243,5920261011.823842,4146451639.1885514,0.6401837375430017
1348,2014-04-26,459.22670981882,5830750928.84779,4147055333.44523,0.6072888921947712
1349,2014-04-27,438.709363717287,5572185735.295181,4146926065.065427,0.5138170776075057
1350,2014-04-28,441.547805468089,5609915559.180922,4143496755.34835,0.5283840660604974
1351,2014-04-29,447.709930772047,5690120028.54799,4143193763.269771,0.5570897093705348
1352,2014-04-30,448.875715514009,5706473840.584808,4143722278.492012,0.5624805575534205
1353,2014-05-01,460.194698255991,5852394828.606515,4145600467.5788097,0.6139529550387418
1354,2014-05-02,452.239779761701,5753050686.493287,4146990378.068095,0.5773933493584933
1355,2014-05-03,438.978588005844,5585910260.090011,4146597576.573205,0.517192557635808
1356,2014-05-04,436.675398644705,5558251109.22448,4146654001.3798223,0.5069918290205316
1357,2014-05-05,432.338179035394,5504395585.174992,4144632963.694555,0.4881538464440188
1358,2014-05-06,430.128205394506,5478345008.104083,4142935926.475212,0.4791999789408462
1359,2014-05-07,442.18287609585,5633637478.227995,4143132780.571168,0.5345875087196995
1360,2014-05-08,440.402762711864,5612796598.84385,4144276471.273705,0.5264451013522511
1361,2014-05-09,452.697999723553,5771419547.102554,4146290136.759985,0.5822664760208972
1362,2014-05-10,456.75584628872,5825196771.101029,4148127634.107703,0.6005330366947375
1363,2014-05-11,439.114476037405,5601877693.613787,4148623734.6500697,0.520140177042145
1364,2014-05-12,441.280955581531,5631325190.440901,4148885442.101457,0.5303283308126162
1365,2014-05-13,439.005774985389,5604068868.010112,4148533823.8480473,0.5204572875190112
1366,2014-05-14,444.848205727645,5680317808.53873,4147827344.903674,0.5476999219463894
1367,2014-05-15,446.96155873758,5709214216.404004,4149039654.0507936,0.5573096876551923
1368,2014-05-16,448.74215371128,5733989008.328655,4148954911.76364,0.565896834143412
1369,2014-05-17,449.2222893045,5742067026.43362,4150422866.858809,0.5679624052446473
1370,2014-05-18,446.962641437756,5715105604.890298,4152272468.070644,0.5574000602615462
1371,2014-05-19,447.404856808884,5722639109.733018,4152740987.373871,0.5596370243667762
1372,2014-05-20,490.335648158971,6273925426.642424,4159606755.557133,0.7531563663230264
1373,2014-05-21,493.933491817651,6322121388.214889,4164104414.2693834,0.7681419292832334
1374,2014-05-22,526.81428842782,6745245754.598706,4172733807.154702,0.9148098419655484
1375,2014-05-23,523.699320280538,6707522461.147761,4177272858.051656,0.8989464362150024
1376,2014-05-24,527.691243132671,6760682479.817486,4180841779.014918,0.9156958654261518
1377,2014-05-25,573.312458796026,7347480628.599372,4197083405.0044217,1.1168185646305762
1378,2014-05-26,584.847974868498,7497628104.121896,4203583406.9975142,1.1662006412632993
1379,2014-05-27,573.928269245471,7359591129.447002,4240443987.5876594,1.1029152785214391
1380,2014-05-28,579.189318819404,7429501641.564928,4247100643.51678,1.1238553866669834
1381,2014-05-29,570.349310929281,7318117674.823638,4250403232.6929984,1.0820536461846624
1382,2014-05-30,620.846360607832,7968634312.999013,4280811478.821406,1.2987568026188967
1383,2014-05-31,627.892420689655,8061378807.699232,4290291070.315007,1.3259555085755774
1384,2014-06-01,630.074953535944,8092156466.071098,4298697012.005911,1.3316768356806354
1385,2014-06-02,663.505723845704,8524714773.745134,4316958541.164495,1.4743660898394173
1386,2014-06-03,672.387897136178,8641824971.745768,4329309876.401697,1.5081700641583924
1387,2014-06-04,643.887368790181,8278437237.188534,4335674516.31948,1.3765376414473474
1388,2014-06-05,661.503558153127,8507441677.299772,4345224389.790551,1.450522508943597
1389,2014-06-06,650.133315897136,8363470879.172907,4348403308.303478,1.3968446572395856
1390,2014-06-07,656.800271770894,8451781299.337475,4353607552.039746,1.4232558674006743
1391,2014-06-08,657.819974868498,8467139543.776268,4359942908.987125,1.423890282510862
1392,2014-06-09,648.336322326125,8347599081.354204,4369990647.758962,1.3766623737785295
1393,2014-06-10,650.936609585038,8383796518.762893,4379986806.763546,1.383402890141597
1394,2014-06-11,631.489022209235,8135624505.648996,4385419493.551893,1.2937997492209286
1395,2014-06-12,591.975077147867,7629102368.719751,4447876163.669404,1.096142339271549
1396,2014-06-13,597.044999707773,7696874155.878988,4453104008.589544,1.1162733340129158
1397,2014-06-14,575.559461718293,7422452115.9028225,4453440985.606231,1.0205740866652269
1398,2014-06-15,589.724646405611,7607928447.637616,4456758528.508317,1.0818790645233385
1399,2014-06-16,590.567482174167,7621577382.962741,4461303626.306206,1.0836916669574712
1400,2014-06-17,609.080002922268,7863292761.518906,4465656383.454019,1.1635374306411057
1401,2014-06-18,607.629796025716,7846970561.691616,4469495093.511946,1.1551150270135628
1402,2014-06-19,595.751476914085,7696060441.35759,4471290838.809923,1.1015358860855318
1403,2014-06-20,591.531522793688,7644296683.656539,4474544287.145542,1.0814506412374516
1404,2014-06-21,592.764349503215,7662984721.594294,4477856013.601532,1.08539690239219
1405,2014-06-22,599.634633547633,7754498947.882659,4481892923.958923,1.1138283906474038
1406,2014-06-23,589.552299824664,7626707836.996262,4486312355.339651,1.0675861750843942
1407,2014-06-24,579.973718585622,7505520973.883193,4491205441.293554,1.023599590024611
1408,2014-06-25,562.236779953244,7278613228.322845,4491793238.081356,0.9454154579764076
1409,2014-06-26,580.749230274693,7520754684.680746,4498768269.585744,1.0240729993228677
1410,2014-06-27,600.638305376973,7781278136.994179,4504885322.211724,1.1089339165077414
1411,2014-06-28,594.390304208065,7703039665.25026,4508150115.377935,1.0800822251381996
1412,2014-06-29,600.840518410286,7788989933.227496,4518997719.1518,1.1041376036770283
1413,2014-06-30,638.94611396844,8285079954.832741,4530464903.017282,1.2659263203035764
1414,2014-07-01,642.95659672706,8339220872.453678,4539357079.6506,1.2792892056615828
1415,2014-07-02,651.298347749854,8449645037.712662,4554900349.171071,1.3092278962403223
1416,2014-07-03,646.413389130333,8388516119.156889,4563903727.313362,1.2837420218065916
1417,2014-07-04,630.635502922268,8186383393.622765,4567862716.434963,1.2129026610009674
1418,2014-07-05,630.468341905318,8186609228.612454,4571798138.247584,1.210008776236732
1419,2014-07-06,634.67267445938,8243455426.838494,4575534634.364116,1.2260876816048016
1420,2014-07-07,622.854978959673,8092296820.082435,4579552251.903398,1.1726924895733135
1421,2014-07-08,624.894331092928,8121135976.764442,4582458536.508723,1.1798082831040844
1422,2014-07-09,621.939091759205,8085310689.869804,4591634616.695078,1.1633144686546073
1423,2014-07-10,616.522849795441,8017195199.347163,4595813024.663193,1.1378318096456363
1424,2014-07-11,634.494378141438,8253369501.612384,4600389488.505543,1.2132132379536122
1425,2014-07-12,636.923957934541,8287472891.403905,4604624538.886524,1.2214702402523288
1426,2014-07-13,629.87575043834,8198283128.597574,4608160456.6027565,1.189161086428388
1427,2014-07-14,619.197459088252,8061387325.233258,4610458928.582808,1.1416488275306518
1428,2014-07-15,621.934601402689,8099494616.867198,4614345407.964707,1.151537354230318
1429,2014-07-16,616.351882232612,8029009370.118213,4617086709.567875,1.1259883785620493
1430,2014-07-17,624.259274985389,8134700639.851306,4622317333.053282,1.1576978549155756
1431,2014-07-18,630.750140268849,8221995102.499777,4627163018.936156,1.1833545612450032
1432,2014-07-19,629.17336440678,8204225503.741315,4629265573.290133,1.175323477181004
1433,2014-07-20,625.248676212741,8155471625.740574,4632906858.893021,1.156667857087712
1434,2014-07-21,621.305331385155,8106443910.103213,4639724461.0554,1.136959915216105
1435,2014-07-22,619.823264465225,8089307103.771279,4642929269.177589,1.1289445502726012
1436,2014-07-23,619.772816773817,8090910882.246388,4649452980.080027,1.125998956029684
1437,2014-07-24,602.87964552893,7872531911.258384,4651866512.919388,1.0526260983518765
1438,2014-07-25,601.578514319112,7857992892.880437,4654741927.785473,1.045822267494986
1439,2014-07-26,594.702607247224,7770170055.7879505,4656431387.112454,1.0155637209104789
1440,2014-07-27,591.575444184687,7731574445.683753,4658922972.873251,1.0011662961342516
1441,2014-07-28,587.493004967855,7680422248.800419,4660297163.80158,0.9831002598168712
1442,2014-07-29,584.11239333723,7638402605.455246,4660599152.136081,0.9684094324177644
1443,2014-07-30,562.914625073057,7363621198.8091135,4659433537.206371,0.8787038595270761
1444,2014-07-31,581.975561952075,7615202490.893794,4663758286.793324,0.9581616280228104
1445,2014-08-01,596.506759205143,7807685800.915175,4671769802.315092,1.0170275718688588
1446,2014-08-02,589.757261542957,7721744786.947442,4674994817.951723,0.9871607261303492
1447,2014-08-03,586.753736703682,7684678368.389648,4676787446.489549,0.9736547790855624
1448,2014-08-04,587.60833547633,7697751343.743673,4683173338.376319,0.974901997119449
1449,2014-08-05,581.881988603156,7624699250.860098,4711618474.223159,0.9412264174875488
1450,2014-08-06,582.248371420222,7631887371.849659,4714822333.548079,0.9416630184259208
1451,2014-08-07,586.046633547633,7684017715.268161,4718586335.8335085,0.956395452195838
1452,2014-08-08,589.024412624196,7725387853.916305,4721974201.972727,0.9677415443715274
1453,2014-08-09,588.978521332554,7727465815.978976,4725797674.46566,0.9662804884432888
1454,2014-08-10,589.373502045587,7735255986.025219,4729299696.212456,0.9667632173671402
1455,2014-08-11,573.441483927528,7528764738.855471,4731009423.762066,0.8990492930074516
1456,2014-08-12,568.307520163647,7463832605.270375,4733128088.388909,0.8767949599715148
1457,2014-08-13,548.370175336061,7203974529.044934,4732988931.309924,0.792846628464064
1458,2014-08-14,505.107499707773,6637902939.543403,4724773341.755757,0.6135495817969683
1459,2014-08-15,500.323060132671,6577091749.447502,4723691940.090821,0.5941152098846326
1460,2014-08-16,521.7479628872,6860797779.55664,4726422750.815196,0.683796318742676
1461,2014-08-17,497.764658971362,6547541471.5946245,4728021007.091607,0.5826604660525244
1462,2014-08-18,468.957918176505,6170942119.310288,4717187975.86149,0.4653775868437156
1463,2014-08-19,486.794350672122,6407912470.895487,4717979162.223828,0.5407645919201428
1464,2014-08-20,515.120353886616,6782957908.844902,4721956545.919847,0.6591546704264212
1465,2014-08-21,519.307852133255,6840239836.381874,4721902604.693222,0.6771219614553835
1466,2014-08-22,516.159368790181,6800794443.689158,4724071292.154195,0.6634683987178636
1467,2014-08-23,497.12575949737,6552025443.633947,4721897397.823895,0.5844274424170685
1468,2014-08-24,508.430741963764,6702878791.092571,4723678224.963125,0.6317211280935067
1469,2014-08-25,501.610286674459,6614679574.082137,4724261344.72897,0.6031062337283424
1470,2014-08-26,511.852321741672,6751953923.156421,4727250625.681908,0.6456222470159626
1471,2014-08-27,510.162323787259,6731816232.942293,4728247846.173029,0.6385669406241311
1472,2014-08-28,506.285151665693,6682844924.889921,4708731588.395982,0.6288798271749161
1473,2014-08-29,508.866571887785,6719081747.60799,4708016904.097708,0.640340029300091
1474,2014-08-30,501.275723261251,6621132874.521966,4709296233.725628,0.6084704367383242
1475,2014-08-31,478.511425482174,6322698175.82767,4710110242.709869,0.5130484789052697
1476,2014-09-01,474.541489772063,6271855805.107044,4712065701.989895,0.4960836712696226
1477,2014-09-02,474.430670660433,6272134678.769618,4709729381.409307,0.496748888059132
1478,2014-09-03,473.95920338983,6267904198.880899,4710410976.814317,0.495022615675792
1479,2014-09-04,489.555201344243,6476088227.531067,4713499853.260774,0.5599873172863048
1480,2014-09-05,478.749782875511,6334884057.335196,4714814987.684732,0.5145280823199718
1481,2014-09-06,480.64249181765,6362079521.813549,4718599906.086667,0.5217773627871979
1482,2014-09-07,478.36550087668,6333793536.135472,4716885841.511561,0.513163756284312
1483,2014-09-08,468.975495908825,6211153582.900203,4716213915.929336,0.4743085152956513
1484,2014-09-09,473.51202717709,6272964129.307296,4713838686.238691,0.4945127398731888
1485,2014-09-10,477.778417592051,6331359439.708826,4713060322.600688,0.5131064048622416
1486,2014-09-11,477.270682057276,6326659498.992509,4713971885.066969,0.5111547627443247
1487,2014-09-12,473.997282291058,6285092480.114435,4712098689.901107,0.4984123437309715
1488,2014-09-13,477.960973991818,6339812873.222701,4713760406.162206,0.5150501311107942
1489,2014-09-14,475.648063997662,6311012574.626344,4715450683.592233,0.5052265978453048
1490,2014-09-15,472.655629748685,6273175229.155773,4715168871.460876,0.4931794022672781
1491,2014-09-16,464.177754529515,6162639620.027247,4714953548.324791,0.4581291106788904
1492,2014-09-17,456.339891291642,6060702485.118798,4715577700.365827,0.4255660822742246
1493,2014-09-18,426.880106954997,5671353995.771091,4707656277.899095,0.304846950768962
1494,2014-09-19,393.893890707189,5234796553.955133,4695805352.718997,0.1704923697739117
1495,2014-09-20,411.041342781999,5464492455.641721,4687067645.832266,0.2458901089117878
1496,2014-09-21,400.404530683811,5324725517.531779,4685625020.905121,0.2021276539148046
1497,2014-09-22,400.881622150789,5332753756.716756,4683895710.982247,0.205201087282367
1498,2014-09-23,438.491800993571,5834709942.253127,4685558804.157405,0.3633516314255274
1499,2014-09-24,423.700091759205,5639539233.074251,4684182636.208819,0.3020352239101555
1500,2014-09-25,409.537749853887,5452796432.535058,4682500366.259661,0.2435072772902832
1501,2014-09-26,405.298251899474,5397707323.410519,4676673870.068891,0.2279175484737205
1502,2014-09-27,400.599334599649,5336469785.865114,4675157061.065853,0.2090276406901214
1503,2014-09-28,375.549989772063,5004002620.226421,4673630485.0168495,0.1044254382072135
1504,2014-09-29,373.0645578609,4972163316.31826,4662225747.557453,0.0979684367398191
1505,2014-09-30,389.264040411455,5189557169.561106,4660115795.123364,0.167347489757021
1506,2014-10-01,382.909365867914,5106322234.677844,4656398351.53598,0.1422124815168584
1507,2014-10-02,372.525699006429,4969135126.430794,4653272053.557546,0.099840648180956
1508,2014-10-03,357.665713617767,4772222669.724363,4637778614.840103,0.0424988227044287
1509,2014-10-04,328.826113091759,4388690806.418653,4629271464.782078,-0.0760592846825519
1510,2014-10-05,322.826261542957,4309977489.869624,4627611395.34178,-0.1004338620773919
1511,2014-10-06,326.803532729398,4364392486.254045,4592385908.5592575,-0.0720997363266631
1512,2014-10-07,333.570194915254,4455877297.562369,4588236616.646673,-0.041861757051119
1513,2014-10-08,354.407334307423,4735498585.046729,4590810354.027741,0.0457642489629449
1514,2014-10-09,361.716424897721,4834499102.477939,4586039745.846874,0.0785906156965421
1515,2014-10-10,358.890390810053,4798118614.264319,4582759040.821751,0.0681247408919105
1516,2014-10-11,361.908376972531,4839769891.49661,4583196830.659404,0.0811659284887095
1517,2014-10-12,377.871243717124,5054638072.074462,4579991358.41029,0.1501539617217753
1518,2014-10-13,391.994208942139,5245074515.315583,4589485319.615239,0.2073883594152285
1519,2014-10-14,400.880592054354,5365301579.881792,4592341805.846934,0.2445031171837259
1520,2014-10-15,394.625879894798,5283079539.760934,4583685300.99048,0.2212242258930367
1521,2014-10-16,382.321476329632,5119768129.140897,4584268318.194218,0.1693824905158976
1522,2014-10-17,382.200789596727,5119508793.945508,4580560255.206533,0.1704728667766107
1523,2014-10-18,391.293177089421,5242903942.547068,4582951238.806328,0.2087412879462321
1524,2014-10-19,388.684497954413,5209242849.026225,4584016229.704787,0.197753396260761
1525,2014-10-20,381.190858562244,5110116875.590901,4583380406.213174,0.1666019549890918
1526,2014-10-21,385.204633541204,5165397605.27404,4583848837.350535,0.1839366336103156
1527,2014-10-22,380.778763296318,5107562538.942989,4582791709.254777,0.1659787923815688
1528,2014-10-23,357.344793103448,4794580781.176469,4578735931.464864,0.0682735124503442
1529,2014-10-24,357.48843395675,4797929061.475608,4573463466.382351,0.0710048196697088
1530,2014-10-25,345.811246639392,4642547040.783242,4570708016.913801,0.0227267979016478
1531,2014-10-26,353.081956165985,4741260350.217297,4570257924.531279,0.05410187560567
1532,2014-10-27,350.015711864407,4701477475.554004,4566979707.659527,0.0425559772660351
1533,2014-10-28,354.653805084746,4765000779.637956,4566602297.830378,0.062778999480019
1534,2014-10-29,333.599350087668,4483413403.54482,4560495237.551087,-0.0243938275456583
1535,2014-10-30,344.609382232613,4632847483.405226,4558560353.399702,0.0235116146998975
1536,2014-10-31,337.182912624196,4534592532.367485,4551135744.095233,-0.0052364507629389
1537,2014-11-01,324.371315020456,4363585588.909411,4549004619.971919,-0.0586991591699036
1538,2014-11-02,324.248566627703,4363190786.740753,4547810373.012776,-0.0584542097030313
1539,2014-11-03,325.361865575687,4379546341.735966,4544715804.546358,-0.0523030671936482
1540,2014-11-04,329.657703974284,4438705759.185677,4540320458.329069,-0.0321817232769368
1541,2014-11-05,338.805765341905,4563049532.877499,4539816905.770663,0.0073586412653569
1542,2014-11-06,349.689911747516,4710983956.042685,4545891656.865878,0.0522951779593893
1543,2014-11-07,342.133288135593,4610464955.295818,4545357958.407378,0.0206255581857268
1544,2014-11-08,345.716332554062,4660071136.24681,4546751472.243762,0.0359023527557065
1545,2014-11-09,363.610051724138,4902632431.676268,4545372353.328152,0.1131938063837383
1546,2014-11-10,365.502253945061,4929488621.453632,4546413554.557016,0.1213781511904687
1547,2014-11-11,367.825466978375,4962007776.752238,4546224823.117323,0.1317465331409296
1548,2014-11-12,422.591419637639,5702359788.850852,4555506702.259187,0.3633512828724821
1549,2014-11-13,421.914471654004,5694754635.012328,4572576367.873332,0.3554907320830269
1550,2014-11-14,398.388882817066,5378753801.210385,4571122700.058135,0.2558342881473117
1551,2014-11-15,377.993840736411,5104717915.867747,4570277310.663108,0.1692971490101961
1552,2014-11-16,390.205823495032,5271101142.630918,4572302719.288122,0.2213562963222362
1553,2014-11-17,387.501031560491,5235958424.459615,4569709674.850677,0.2110423173725193
1554,2014-11-18,373.864564582116,5053140295.723517,4567784781.0642,0.1537455564254728
1555,2014-11-19,377.613398012858,5105140483.651152,4565180038.668204,0.1710447286967032
1556,2014-11-20,356.181265341905,4816617809.929838,4559033524.63299,0.0816011483319519
1557,2014-11-21,350.748858854471,4744269331.645443,4555918053.842573,0.0596733407854806
1558,2014-11-22,352.455514611338,4768710707.072106,4556063613.968504,0.0673758605939369
1559,2014-11-23,367.773242255991,4977264617.96567,4557380404.695921,0.1330426675536124
1560,2014-11-24,376.994223845704,5103442362.574528,4559433802.81882,0.172374543088862
1561,2014-11-25,376.755630040912,5101455766.532537,4559216730.721406,0.1718163565039583
1562,2014-11-26,367.530208065459,4977797825.314517,4557723954.191948,0.1331117241536786
1563,2014-11-27,369.530227352425,5006188510.191583,4558113954.332896,0.1419893007026506
1564,2014-11-28,377.896931911163,5120934155.192884,4516599944.512052,0.1915083138825948
1565,2014-11-29,376.07633547633,5097739097.997616,4516895868.211348,0.1840673062078682
1566,2014-11-30,378.690397136178,5134687634.7826395,4518785107.57312,0.1951793937848851
1567,2014-12-01,379.111978959673,5141636003.978504,4518994053.321328,0.1973168508242732
1568,2014-12-02,382.946796317943,5195081054.686924,4515360156.803427,0.2154049822900903
1569,2014-12-03,375.916019286967,5100791234.33003,4515393159.032291,0.1855171543986521
1570,2014-12-04,368.845568088837,5006198817.209665,4502667431.88402,0.1595787564925407
1571,2014-12-05,378.428329631794,5137737818.860191,4504418407.61554,0.2007132926351794
1572,2014-12-06,375.13795119813,5094350794.833199,4504978080.158171,0.1867893167098881
1573,2014-12-07,376.639793103448,5115932132.848283,4505448724.066868,0.1934830232806304
1574,2014-12-08,363.215676797195,4935071259.426718,4471281563.041719,0.1469982581940371
1575,2014-12-09,351.106837814144,4771792897.873586,4471693937.526729,0.0951240859310177
1576,2014-12-10,347.881393921683,4729200485.80356,4461785875.9067335,0.0847713948040439
1577,2014-12-11,348.593006136762,4740164142.604916,4460085693.056293,0.0887935365761252
1578,2014-12-12,353.190612507306,4803927344.055704,4459976623.972279,0.1090512458878762
1579,2014-12-13,349.242945061368,4751507823.604649,4459639941.145654,0.0925459696241216
1580,2014-12-14,356.07972150789,4845778474.894459,4460791006.944262,0.1220808450629443
1581,2014-12-15,347.095181472823,4724734167.055472,4458135368.991246,0.08454697632086
1582,2014-12-16,328.613320280538,4474329895.179581,4455469360.841299,0.0059820563728152
1583,2014-12-17,320.297613383986,4362129930.381323,4451789779.200481,-0.0284418916569019
1584,2014-12-18,313.511651179427,4270723055.393614,4447146151.710431,-0.0559739045198557
1585,2014-12-19,318.242888661601,4336262970.550203,4443950734.73028,-0.0341713531596617
1586,2014-12-20,330.065758328463,4498462854.350944,4442699531.149776,0.0176969985891437
1587,2014-12-21,320.992670075979,4375865102.893614,4432125768.554935,-0.0178574339052678
1588,2014-12-22,331.842584453536,4525134834.615001,4431885359.460464,0.0296015207081867
1589,2014-12-23,336.084128579778,4584234499.166317,4433147806.512018,0.0479670803567786
1590,2014-12-24,323.032297779077,4407441300.90764,4410113267.520448,-0.0008484170953793
1591,2014-12-25,318.996144360023,4353632200.491559,4409724642.757307,-0.0178134279738283
1592,2014-12-26,329.210341905319,4494285697.662982,4410223025.850218,0.0266994329420256
1593,2014-12-27,315.968443892461,4314711762.636936,4409327252.109985,-0.0300558034272013
1594,2014-12-28,317.010480420807,4330280677.154093,4409596065.1518345,-0.0251993807267038
1595,2014-12-29,313.065531560491,4277677270.868148,4404992290.142818,-0.040455876461733
1596,2014-12-30,310.442004091175,4243032774.5763025,4385677286.013848,-0.0453344859479054
1597,2014-12-31,320.662287258913,4383939206.803397,4380872021.175346,0.0009749373578006
1598,2015-01-01,314.77647194623,4304769648.579156,4381374893.499557,-0.0243535978720526
1599,2015-01-02,315.942731735827,4322022261.146015,4381470177.72545,-0.018902019295162
1600,2015-01-03,285.647309760374,3908744885.5395584,4371480552.144635,-0.1471616156037872
1601,2015-01-04,263.334574810053,3604553891.417979,4363249900.652615,-0.2413422298582347
1602,2015-01-05,275.003851548802,3765356806.0989623,4355403652.97181,-0.1877365646412755
1603,2015-01-06,287.549521040327,3938268119.089944,4356404975.939948,-0.1330666645571151
1604,2015-01-07,297.535565166569,4076078002.4353695,4355107481.602481,-0.0888141342604804
1605,2015-01-08,284.342391876096,3896383547.601878,4347272553.763034,-0.1435463542788386
1606,2015-01-09,292.501114552893,4009207418.9512553,4339456035.984516,-0.1051594413154239
1607,2015-01-10,276.230532144944,3787207553.717299,4335268861.767113,-0.1745549352501297
1608,2015-01-11,268.755515488019,3685764149.8208494,4333549588.460456,-0.2063642392179975
1609,2015-01-12,268.617232028054,3684821295.378069,4328469151.746007,-0.2050934838922282
1610,2015-01-13,224.108117767388,3074968390.392797,4310603141.69969,-0.3938359657871302
1611,2015-01-14,175.637640561075,2410545788.6646123,4278485236.997154,-0.5955545062102594
1612,2015-01-15,212.341011396844,2915084249.8971586,4276589365.0436535,-0.4342137003127153
1613,2015-01-16,207.595204850964,2850653716.9813027,4271284578.7791386,-0.4532025370305184
1614,2015-01-17,199.824836645237,2744642049.780119,4267803034.5874186,-0.4860553213192288
1615,2015-01-18,211.132518410286,2900763352.3142147,4266974321.430835,-0.4360971886477453
1616,2015-01-19,216.894694915254,2980711089.6200237,4265501017.547434,-0.4102242648907996
1617,2015-01-20,211.919853886616,2912968680.4876294,4262073546.5559754,-0.4308837753912442
1618,2015-01-21,227.904210403273,3133532431.2121716,4240508737.706856,-0.3536488947548315
1619,2015-01-22,233.647382817066,3213285820.189682,4240696268.8525214,-0.3283183018910047
1620,2015-01-23,233.132852425482,3206932342.299625,4239616511.8502617,-0.330092686422645
1621,2015-01-24,249.08212390415,3427112175.682274,4241717167.970196,-0.2604505733932883
1622,2015-01-25,254.51794126242,3502698763.952952,4242444859.7782807,-0.2365744977381566
1623,2015-01-26,273.952244886032,3771025194.044008,4231117667.3987994,-0.147172289020115
1624,2015-01-27,264.753804500292,3645392434.287781,4229857296.329295,-0.1869995173316021
1625,2015-01-28,235.735840444185,3246810900.061213,4226316805.684953,-0.3134764420912828
1626,2015-01-29,233.957373465809,3223275139.8888044,4222406185.3623095,-0.3198429222746928
1627,2015-01-30,228.896189947399,3154335945.7866554,4217810252.646824,-0.3405334035226566
1628,2015-01-31,217.332156049094,2995878088.4199944,4211000704.0696855,-0.3892022921444375
1629,2015-02-01,227.111301285798,3131561606.2467203,4210809518.420136,-0.3457764783993373
1630,2015-02-02,240.092419929866,3311508267.358036,4210197629.9907975,-0.2880031401488001
1631,2015-02-03,227.775695791935,3142351315.613253,4208654624.704921,-0.3418116779425366
1632,2015-02-04,226.781134132087,3129531982.1526856,4205258884.1448207,-0.3449268356650798
1633,2015-02-05,217.011151081239,2995570889.0043817,4200461499.409393,-0.3864513444500906
1634,2015-02-06,222.724969316189,3075428650.0320163,4200347763.5448265,-0.360901473452398
1635,2015-02-07,228.647127410871,3158111805.374141,4199892733.105612,-0.3343193978102232
1636,2015-02-08,224.035988895383,3095161319.035288,4198995387.073032,-0.3543304447374572
1637,2015-02-09,220.768493863238,3050907949.614759,4195969210.676343,-0.3676664485894979
1638,2015-02-10,220.888154295734,3053356793.096843,4194721463.20826,-0.366581190218976
1639,2015-02-11,219.495859731151,3034977988.945279,4191254218.744076,-0.3714738322623486
1640,2015-02-12,222.583227936879,3078329337.1133847,4190296971.056138,-0.3573373946125793
1641,2015-02-13,236.555363822326,3272427610.3069806,4191246297.716533,-0.295345345210921
1642,2015-02-14,257.627695791935,3564965698.160759,4193136736.8490143,-0.2019676078201568
