Unnamed: 0,Date,Price,VOCD,MVOCD,HODL Bank,Reserve Risk
3611,2020-07-06,9338.94259117475,2817.5148895107886,2820.939545907205,4764749.944217561,0.0019600068630061
3612,2020-07-07,9252.15873261251,4251.40627968914,2907.6635439710462,4771094.439406202,0.0019392109819071
3613,2020-07-08,9434.56795645821,7523.076549688198,2907.6635439710462,4777621.34381869,0.0019747416711173
3614,2020-07-09,9231.50234751607,2729.105787353198,2820.939545907205,4784031.9066202985,0.001929648992253
3615,2020-07-10,9285.22101542957,2680.341087045851,2796.8498939837264,4790520.277741744,0.001938248974453
3616,2020-07-11,9237.17100818235,1322.8809794262568,2773.3103384319934,4796984.138411495,0.0019256205027272
3617,2020-07-12,9289.09797691408,1712.2258674750913,2773.3103384319934,4803499.926049977,0.0019338186988487
3618,2020-07-13,9236.62250116891,3260.3491998515515,2820.939545907205,4809915.609005238,0.0019203294302868
3619,2020-07-14,9260.3569868498,6960.743831976354,2907.6635439710462,4816268.302448116,0.0019227244840456
3620,2020-07-15,9196.72555897136,7456.315771059363,2907.6635439710462,4822557.364463117,0.0019070225326381
3621,2020-07-16,9132.59231209818,2074.286073902242,2820.939545907205,4828869.017229308,0.0018912487125894
3622,2020-07-17,9156.46870976037,2698.821026005919,2820.939545907205,4835204.546393162,0.0018937086573908
3623,2020-07-18,9175.90530859147,1654.8379994952345,2773.3103384319934,4841607.141363321,0.00189521888924
3624,2020-07-19,9218.84231081239,2055.7200243902807,2773.3103384319934,4848052.673335701,0.0019015557239128
3625,2020-07-20,9167.19056750439,1687.31322970039,2773.3103384319934,4854446.553564774,0.0018884110611481
3626,2020-07-21,9388.57434979544,4368.720607163883,2820.939545907205,4861014.188368662,0.0019314023753027
3627,2020-07-22,9531.2574301578,5947.104470581407,2820.939545907205,4867724.506252913,0.0019580519435547
3628,2020-07-23,9609.16671537113,4391.9834974568685,2820.939545907205,4874512.733422377,0.0019713081575283
3629,2020-07-24,9548.1007270602,3128.7672527188365,2820.939545907205,4881239.89460353,0.0019560810231056
3630,2020-07-25,9702.45279047341,2637.084681017425,2820.939545907205,4888121.407848096,0.0019849042159418
3631,2020-07-26,9933.90655423729,3174.1263813133937,2820.939545907205,4895234.374856426,0.0020293015193023
3632,2020-07-27,11046.5083295149,9210.001329708315,2906.2925793900163,4903374.590606552,0.0022528379436229
3633,2020-07-28,10944.6129789012,13737.554279317294,2906.2925793900163,4911412.911006063,0.0022284041633671
3634,2020-07-29,11115.7712819988,6180.755351816742,2906.2925793900163,4919622.389708672,0.002259476521054
3635,2020-07-30,11135.3907261835,7222.22348598057,2906.2925793900163,4927851.487855465,0.0022596847233781
3636,2020-07-31,11338.1973407949,9227.871529995127,2973.141071114813,4936216.544125145,0.0022969408330129
3637,2020-08-01,11797.5821265342,4621.011242285877,3151.4468170161153,4944862.679434664,0.0023858260363021
3638,2020-08-02,11094.0206841321,5375.157191858694,3217.2377905824724,4952739.462328213,0.0022399766368725
3639,2020-08-03,11236.0956805377,10580.551840068243,3755.877739770346,4960219.680268981,0.0022652415426746
