Unnamed: 0,Date,Price,NUPL
4404,2022-09-07,19292.9070745178,-0.1161240796686525
4405,2022-09-08,19319.1248512566,-0.1140056233317069
4406,2022-09-09,21363.3136152542,-0.0080951100248079
4407,2022-09-10,21715.2107980713,0.0081808297677612
4408,2022-09-11,21732.7705686733,0.0091089713869748
4409,2022-09-12,22365.2145601987,0.0369825382612558
4410,2022-09-13,20165.0421607247,-0.0645940442361894
4411,2022-09-14,20246.3660424313,-0.0592150016393569
4412,2022-09-15,19696.8698661601,-0.0872489303943486
4413,2022-09-16,19741.5776168907,-0.0844704338746705
4414,2022-09-17,20120.7023459965,-0.0638895522228554
4415,2022-09-18,19427.1002626534,-0.101453021719552
4416,2022-09-19,19557.9769582116,-0.0933315290082476
4417,2022-09-20,18872.9498667446,-0.1320708433892894
4418,2022-09-21,18506.7607481005,-0.1535624241541074
4419,2022-09-22,19414.5396449445,-0.0995629852222338
4420,2022-09-23,19326.8648199883,-0.1042471635248126
4421,2022-09-24,18924.7677872589,-0.1274901269837481
4422,2022-09-25,18793.1561531268,-0.1350667908887527
4423,2022-09-26,19201.1317209234,-0.1107954667608215
4424,2022-09-27,19106.7389135009,-0.1154047958885867
4425,2022-09-28,19454.937210111,-0.0947139028913592
4426,2022-09-29,19540.8664105786,-0.0895709044457825
4427,2022-09-30,19435.1946917008,-0.0946893029115475
4428,2022-10-01,19311.861629398,-0.1014837734189101
4429,2022-10-02,19015.2928050847,-0.1184131324298774
4430,2022-10-03,19633.4325859147,-0.0831256201325933
4431,2022-10-04,20339.9712811221,-0.0454715784224498
4432,2022-10-05,20155.0996987142,-0.0547285311705325
4433,2022-10-06,19950.5477957335,-0.0651883567341674
4434,2022-10-07,19539.1439216832,-0.0872330951031786
4435,2022-10-08,19416.1772291058,-0.0934337469644202
4436,2022-10-09,19428.3671323787,-0.0926446726058489
4437,2022-10-10,19154.4042346581,-0.107742309669935
4438,2022-10-11,19039.2820683811,-0.1140413799782338
4439,2022-10-12,19156.9115645821,-0.1060253405963772
4440,2022-10-13,19387.8336806546,-0.092606801890761
4441,2022-10-14,19177.6941031561,-0.1042051242454763
4442,2022-10-15,19069.8749272355,-0.1102796555912423
4443,2022-10-16,19261.7497878434,-0.0990771391426194
4444,2022-10-17,19557.0218106371,-0.0815495137961709
4445,2022-10-18,19341.4075543542,-0.0941750613669011
4446,2022-10-19,19132.1544254822,-0.1055118309469785
4447,2022-10-20,19033.3760239626,-0.1108825586945805
4448,2022-10-21,19174.8763487434,-0.1024268544964193
4449,2022-10-22,19207.6285078901,-0.0998369590307608
4450,2022-10-23,19565.4123243717,-0.0796792038495072
4451,2022-10-24,19341.460210111,-0.0919687288843568
4452,2022-10-25,20094.9611215663,-0.0513884820800857
4453,2022-10-26,20797.0308258328,-0.0163955470668651
4454,2022-10-27,20280.1751280538,-0.0421644163827326
4455,2022-10-28,20604.6138535944,-0.0256993604537436
4456,2022-10-29,20803.8999205143,-0.0159160937047733
4457,2022-10-30,20616.7033766803,-0.0248859014957441
4458,2022-10-31,20490.8581808884,-0.0309193444267999
4459,2022-11-01,20483.966530976,-0.0309690313576356
4460,2022-11-02,20148.2845537697,-0.0477801101599363
4461,2022-11-03,20198.1111860316,-0.0450434945691671
4462,2022-11-04,21157.2449275278,0.0008897250559594
4463,2022-11-05,21283.4715999416,0.0067845891553941
4464,2022-11-06,20946.8030359439,-0.0086942466136896
4465,2022-11-07,20568.5651183518,-0.0245267051775844
4466,2022-11-08,18520.971163647,-0.135494267781896
4467,2022-11-09,15758.2912819988,-0.3266551106119992
4468,2022-11-10,17541.5602866745,-0.1906129793480261
4469,2022-11-11,16916.8506312098,-0.232537228963959
4470,2022-11-12,16771.2426718293,-0.2402229010957333
4471,2022-11-13,16320.4983375219,-0.2735629557336526
4472,2022-11-14,16629.4784146698,-0.2479624956783618
4473,2022-11-15,16855.59378609,-0.2290467279098097
4474,2022-11-16,16659.6063345996,-0.2406734054048814
4475,2022-11-17,16675.1790204559,-0.2343038716289776
4476,2022-11-18,16661.5229576271,-0.2218443977363305
4477,2022-11-19,16696.0040581531,-0.2186537911326835
4478,2022-11-20,16246.8446992987,-0.2513760891963027
4479,2022-11-21,15778.0174047341,-0.2861324064472266
4480,2022-11-22,16172.8893445354,-0.2531867006671632
4481,2022-11-23,16574.0617299825,-0.223544433830757
4482,2022-11-24,16583.5243445354,-0.22208767953566
4483,2022-11-25,16522.3887767388,-0.2258352797934258
4484,2022-11-26,16448.6413077148,-0.2305293877157523
4485,2022-11-27,16436.0707688486,-0.2311466036902583
4486,2022-11-28,16212.5814161309,-0.2464441553045044
4487,2022-11-29,16443.0368199883,-0.2284354006491389
4488,2022-11-30,17176.8986914085,-0.1754447233688626
4489,2022-12-01,16961.2918042081,-0.1898092167164211
4490,2022-12-02,17075.1091370544,-0.1811424935202287
4491,2022-12-03,16899.5073831093,-0.1930724556874325
4492,2022-12-04,17121.7149824664,-0.176990993827946
4493,2022-12-05,16961.3517866745,-0.1846244002020704
4494,2022-12-06,17070.5158281707,-0.1760289059261735
4495,2022-12-07,16848.2518243717,-0.1912604499439813
4496,2022-12-08,17231.4563223261,-0.1642981171834128
4497,2022-12-09,17136.1490008767,-0.1696921546783528
4498,2022-12-10,17124.2146797195,-0.1704664995658849
4499,2022-12-11,17094.3606592636,-0.1721276127429769
4500,2022-12-12,17195.5249962011,-0.1650224875818426
4501,2022-12-13,17774.9166320865,-0.1265662840537261
4502,2022-12-14,17809.7240835769,-0.1233900872233595
4503,2022-12-15,17344.0544569258,-0.1531158948802971
4504,2022-12-16,16606.1101750438,-0.2035558354792012
4505,2022-12-17,16774.3853702513,-0.1911034619486873
4506,2022-12-18,16776.1159254822,-0.1907649272859821
4507,2022-12-19,16424.1313857393,-0.2143926996758166
4508,2022-12-20,16901.8169362946,-0.1798717688801855
4509,2022-12-21,16800.5329707773,-0.1860822596110807
4510,2022-12-22,16814.2225791935,-0.1846471533984977
4511,2022-12-23,16780.5169798363,-0.1865148208212292
4512,2022-12-24,16837.612170076,-0.1822570933921028
4513,2022-12-25,16824.8389736996,-0.1825280050724166
4514,2022-12-26,16879.9382273524,-0.1785379355708778
4515,2022-12-27,16698.9112708942,-0.1906646637143834
4516,2022-12-28,16536.2942001753,-0.2006235212807826
4517,2022-12-29,16630.5931551724,-0.1926696720660823
4518,2022-12-30,16593.6888287551,-0.1948865236123223
4519,2022-12-31,16524.2178024547,-0.1973458377490806
4520,2023-01-01,16606.7520432496,-0.1912106489892509
4521,2023-01-02,16688.7192729398,-0.1852266297752773
4522,2023-01-03,16670.0773836937,-0.1860216928604772
4523,2023-01-04,16848.3660391584,-0.1728225989689382
4524,2023-01-05,16824.8001826417,-0.1740400058221871
4525,2023-01-06,16957.8622738165,-0.1642082357215914
4526,2023-01-07,16942.6285891292,-0.1649462105491209
4527,2023-01-08,17059.2399444769,-0.156908458254494
4528,2023-01-09,17182.3198521333,-0.148470954160287
4529,2023-01-10,17433.9146320865,-0.131370921441133
4530,2023-01-11,17833.7107656341,-0.105260923668051
4531,2023-01-12,18869.7044842198,-0.0451155807645714
4532,2023-01-13,19868.7247454705,0.0065833923530682
4533,2023-01-14,21010.9227200468,0.0599954526110267
4534,2023-01-15,20876.0085561075,0.0537840582628802
4535,2023-01-16,21180.4119485681,0.0669722766091439
4536,2023-01-17,21178.2993962595,0.0664689806091124
4537,2023-01-18,20709.6686040327,0.045540618953365
4538,2023-01-19,21071.8334152542,0.0620947601874367
4539,2023-01-20,22660.7169421391,0.1269416051375131
4540,2023-01-21,22803.172761543,0.1320162125775459
4541,2023-01-22,22716.2771966686,0.1284052347021171
4542,2023-01-23,22929.0248936295,0.1363437595605923
4543,2023-01-24,22611.1268787259,0.1240450861885817
4544,2023-01-25,23109.0845189947,0.1424847119215268
4545,2023-01-26,23008.6894766219,0.1392119625280616
4546,2023-01-27,23070.4964582116,0.1420592424092261
4547,2023-01-28,23008.8094649328,0.1396301068370642
4548,2023-01-29,23774.9963679135,0.1670627335500647
4549,2023-01-30,22799.427261543,0.1314060600055949
4550,2023-01-31,23130.0519132087,0.1434806625487379
4551,2023-02-01,23727.2026075395,0.1639229348237453
4552,2023-02-02,23505.6048430742,0.1558402126686869
4553,2023-02-03,23445.8131773816,0.1534354084464791
4554,2023-02-04,23355.5243863238,0.1498611080880982
4555,2023-02-05,22957.2251905319,0.1351308115596501
4556,2023-02-06,22745.1650371128,0.1270324932592685
4557,2023-02-07,23266.2692036821,0.1463861958232736
4558,2023-02-08,22937.5799453536,0.1340675455710115
4559,2023-02-09,21818.1989456458,0.0899918947516313
4560,2023-02-10,21620.5667837522,0.0819660384622327
4561,2023-02-11,21864.8626414378,0.0922448999360955
4562,2023-02-12,21772.1373252484,0.0884587188396243
4563,2023-02-13,21798.7157168323,0.0896852853364237
4564,2023-02-14,22222.415043834,0.1069636857260275
4565,2023-02-15,24304.6129827586,0.1826503836690242
4566,2023-02-16,23742.4488354763,0.163163338635816
4567,2023-02-17,24607.3356054939,0.1920619092226736
4568,2023-02-18,24636.5266127995,0.1928597814072002
4569,2023-02-19,24366.9907606663,0.1838444480964156
4570,2023-02-20,24797.8430359439,0.1977724315281202
4571,2023-02-21,24400.3893898305,0.1846202746585125
4572,2023-02-22,24163.7389812975,0.1767982136457392
4573,2023-02-23,23910.0342104033,0.1679083221890878
4574,2023-02-24,23175.8242036821,0.1418469764108399
4575,2023-02-25,23159.8154403857,0.1413686841086843
4576,2023-02-26,23542.0964281122,0.1552033174717674
4577,2023-02-27,23504.1894178843,0.1537067491427317
4578,2023-02-28,23145.9491277031,0.1415224497981833
4579,2023-03-01,23610.6590902981,0.1587672250553313
4580,2023-03-02,23470.0254815897,0.153828337006582
4581,2023-03-03,22350.0962340736,0.1118057420745194
4582,2023-03-04,22334.2852638808,0.1112060321584819
4583,2023-03-05,22419.8171390999,0.1151287780241145
4584,2023-03-06,22414.7033056692,0.115113283994912
4585,2023-03-07,22174.6484725307,0.1086155096040751
4586,2023-03-08,21701.3846227352,0.0895446769597022
4587,2023-03-09,20349.8141732905,0.0300407696722779
4588,2023-03-10,20240.406694623,0.0254526641705486
4589,2023-03-11,20585.2343290473,0.0418779502868273
4590,2023-03-12,22065.9800359439,0.1058623141655002
4591,2023-03-13,24154.4290946815,0.1818218762810977
4592,2023-03-14,24769.0175691409,0.2011645016917415
4593,2023-03-15,24409.8017518995,0.1890632654112353
4594,2023-03-16,25043.2388468732,0.2089658131953804
4595,2023-03-17,27450.6282933957,0.2762028753594489
4596,2023-03-18,26985.7359915254,0.2635093398274497
4597,2023-03-19,28185.2043319696,0.2943529148421594
4598,2023-03-20,27834.3361090006,0.2848375627503741
4599,2023-03-21,28172.7950558153,0.2926832840953333
4600,2023-03-22,27341.5571297487,0.2709392285103845
4601,2023-03-23,28387.8897495617,0.2966578320418074
4602,2023-03-24,27464.1249453536,0.2727932453731093
4603,2023-03-25,27488.954880187,0.2733511481076884
4604,2023-03-26,28049.3916911163,0.2875487757730162
4605,2023-03-27,27154.9963702513,0.2631126560512796
4606,2023-03-28,27283.9634029807,0.2663134564952863
4607,2023-03-29,28389.2917784921,0.2942821459164175
