Unnamed: 0,Date,Price,sth_mvrv
4595,2023-03-17,27450.6282933957,1.3377710371079825
4596,2023-03-18,26985.7359915254,1.3129501858050676
4597,2023-03-19,28185.2043319696,1.3660102680191526
4598,2023-03-20,27834.3361090006,1.3426165648088106
4599,2023-03-21,28172.7950558153,1.351891526172599
4600,2023-03-22,27341.5571297487,1.3086615498080427
4601,2023-03-23,28387.8897495617,1.3480175603303763
4602,2023-03-24,27464.1249453536,1.3019166448723647
4603,2023-03-25,27488.954880187,1.301790041563582
4604,2023-03-26,28049.3916911163,1.325298385700309
4605,2023-03-27,27154.9963702513,1.2747203169564048
4606,2023-03-28,27283.9634029807,1.2781017153319831
4607,2023-03-29,28389.2917784921,1.3243428264267942
4608,2023-03-30,28021.5583009936,1.288651256685578
4609,2023-03-31,28514.6813062537,1.3050256467633474
4610,2023-04-01,28494.5638863238,1.3018469381349371
4611,2023-04-02,28161.9980362361,1.2858215646036044
4612,2023-04-03,27850.9799436002,1.2703497951610545
4613,2023-04-04,28113.9585187025,1.27774820376673
4614,2023-04-05,28190.3116063705,1.2745843515855126
4615,2023-04-06,28049.0744763296,1.263993451378439
4616,2023-04-07,27936.8042609585,1.257185581414778
4617,2023-04-08,27964.0512498539,1.25625109854914
4618,2023-04-09,28357.8072703098,1.273023544354153
4619,2023-04-10,29687.5651846873,1.3255160675340778
4620,2023-04-11,30247.0959193454,1.336997797151706
4621,2023-04-12,29913.0035463472,1.3146334340054238
4622,2023-04-13,30370.82207218,1.3240950278561416
4623,2023-04-14,30458.9700414962,1.3192031409033782
4624,2023-04-15,30342.0591084161,1.309362026099005
4625,2023-04-16,30312.9308533022,1.302433081747777
4626,2023-04-17,29469.5050727645,1.26369736851607
4627,2023-04-18,30366.8723813559,1.2940298340935592
4628,2023-04-19,28796.7440952659,1.2248261994941927
4629,2023-04-20,28251.2763790181,1.1986966721704448
4630,2023-04-21,27292.0211052016,1.153680352030539
4631,2023-04-22,27827.5475920514,1.167722537450388
4632,2023-04-23,27604.6855742256,1.156366772136869
4633,2023-04-24,27520.1996729982,1.1514430912747209
4634,2023-04-25,28302.6942180012,1.180282468889948
4635,2023-04-26,28384.2340333139,1.177503607537505
4636,2023-04-27,29465.5514272355,1.2174859234377968
4637,2023-04-28,29350.811886616,1.2096886707147616
4638,2023-04-29,29221.5145075979,1.2019905230387633
4639,2023-04-30,29362.0867974868,1.2064489938604357
4640,2023-05-01,28114.9531873174,1.1552238338041416
4641,2023-05-02,28690.5809959088,1.1627425179177024
4642,2023-05-03,29045.0427735243,1.1671993034149206
4643,2023-05-04,28855.8574465225,1.1577676263768517
4644,2023-05-05,29552.9695236704,1.1820830255069477
4645,2023-05-06,28899.4629602572,1.154622674967423
4646,2023-05-07,28761.738434249,1.139719388802053
4647,2023-05-08,27727.2854091175,1.0980656261164343
4648,2023-05-09,27642.4281092928,1.0945527976306084
4649,2023-05-10,27646.004902104,1.0943774472892107
4650,2023-05-11,26986.271065751,1.0684207567487252
4651,2023-05-12,26773.3443591467,1.0596774929451955
4652,2023-05-13,26841.3982913501,1.0611484924469563
4653,2023-05-14,26918.261597896,1.0636921935380623
4654,2023-05-15,27231.6216052016,1.0747969455884394
4655,2023-05-16,27025.7181864407,1.0643843793274248
4656,2023-05-17,27401.0440610754,1.0761387864729233
4657,2023-05-18,26843.2350938048,1.053172447154639
4658,2023-05-19,26889.503631502,1.0541960172414546
4659,2023-05-20,27100.8582878434,1.0609947381425784
4660,2023-05-21,26777.0977831677,1.0473409191192824
4661,2023-05-22,26858.7370637054,1.043756482171183
4662,2023-05-23,27226.8558763881,1.0560183796791929
4663,2023-05-24,26341.4306446522,1.0219295965627018
4664,2023-05-25,26484.8359234366,1.025892717558872
4665,2023-05-26,26720.3838071303,1.0342025801328822
4666,2023-05-27,26854.5403702513,1.0362713361812002
4667,2023-05-28,28097.5211259497,1.0820690571934437
4668,2023-05-29,27765.0728693746,1.067415309124547
4669,2023-05-30,27712.4915844535,1.06389571925588
4670,2023-05-31,27217.6832580362,1.044161426094378
4671,2023-06-01,26825.3713451198,1.026052920524468
4672,2023-06-02,27255.2279941555,1.040150722759776
4673,2023-06-03,27079.4084643483,1.031818371848791
4674,2023-06-04,27158.25456955,1.0318667690599908
4675,2023-06-05,25785.8514842198,0.9817541713764406
4676,2023-06-06,27213.7705187025,1.0326743763658803
4677,2023-06-07,26339.5790292227,0.9992259997982538
4678,2023-06-08,26521.693600526,1.0051880395018409
4679,2023-06-09,26470.6775780245,1.000972406806441
4680,2023-06-10,25863.2138506721,0.9769529763894588
4681,2023-06-11,25906.8281516657,0.9781326457238616
4682,2023-06-12,25906.7519354179,0.9785147384142124
4683,2023-06-13,25880.8599734074,0.9776461168690392
4684,2023-06-14,25097.5853796026,0.9487433600059864
4685,2023-06-15,25559.1433293396,0.9659855798719426
4686,2023-06-16,26331.8200943892,0.9932225738691076
4687,2023-06-17,26514.1713495032,0.999329327806794
4688,2023-06-18,26353.962682934,0.993035012348714
4689,2023-06-19,26778.0634415547,1.010235375789278
4690,2023-06-20,28305.4204573349,1.0630087233294463
4691,2023-06-21,30099.5153509643,1.1222793521015777
4692,2023-06-22,29952.5112866745,1.1126558518677585
4693,2023-06-23,30638.3537644652,1.1325037770116828
4694,2023-06-24,30549.0162872589,1.126857432519203
4695,2023-06-25,30467.4403705435,1.1225037484007154
4696,2023-06-26,30255.8861241964,1.1124034595056889
4697,2023-06-27,30667.0762948568,1.1231040765130338
4698,2023-06-28,30104.0432717709,1.1004531093327954
4699,2023-06-29,30460.792978083,1.1101735404822604
4700,2023-06-30,30484.503257744,1.1074013798476108
4701,2023-07-01,30581.6889655172,1.1087923371916948
4702,2023-07-02,30594.2164736996,1.1082772792296354
4703,2023-07-03,31135.3575993571,1.1255278203127066
4704,2023-07-04,30799.9474558738,1.1123621673749329
4705,2023-07-05,30497.8221282876,1.0999984322973342
4706,2023-07-06,29979.7298094681,1.079224744567264
4707,2023-07-07,30329.8829786674,1.0901994587501724
4708,2023-07-08,30263.6196341321,1.08700870606723
4709,2023-07-09,30163.2210563998,1.0830597075328598
4710,2023-07-10,30394.6555806546,1.0895317949976295
4711,2023-07-11,30616.247094097,1.0960070593815574
4712,2023-07-12,30385.6087852133,1.086292372498408
4713,2023-07-13,31434.7354704851,1.1199105021664555
4714,2023-07-14,30310.6720204559,1.0800394904762316
4715,2023-07-15,30290.8905958504,1.0788706369742365
4716,2023-07-16,30249.7729658095,1.0769472185192708
4717,2023-07-17,30143.7462744009,1.072162684847452
4718,2023-07-18,29835.7474076563,1.0602925215922214
4719,2023-07-19,29913.0294646406,1.0613115954480077
4720,2023-07-20,29805.6065707189,1.0569190360402738
4721,2023-07-21,29919.6934921099,1.060138000091868
4722,2023-07-22,29726.0096271186,1.0530102587255568
4723,2023-07-23,30066.5724482759,1.064469471056348
4724,2023-07-24,29178.3597042665,1.0340251711842616
4725,2023-07-25,29221.2548533022,1.0352033801858325
4726,2023-07-26,29361.5917580362,1.039799285267732
4727,2023-07-27,29201.6865175336,1.0333983682579335
4728,2023-07-28,29316.3130751023,1.0359552989416052
4729,2023-07-29,29360.376179135,1.037092794463162
4730,2023-07-30,29262.8367337814,1.0334894065979952
4731,2023-07-31,29219.8201887785,1.0317225238889252
4732,2023-08-01,29499.5875385739,1.0400300486902094
4733,2023-08-02,29143.1519620105,1.0267059431443573
4734,2023-08-03,29192.3448617767,1.0271630015101323
4735,2023-08-04,29057.2532437171,1.0221802619693652
4736,2023-08-05,29053.0956975453,1.0214770229847618
